Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","705","Slovenia","5412","Yield","01330","Grapes","2015","2015","kg/ha","7493.3","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5412","Yield","01330","Grapes","2016","2016","kg/ha","5989.6","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5412","Yield","01330","Grapes","2017","2017","kg/ha","5645.3","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5412","Yield","01330","Grapes","2018","2018","kg/ha","8123.3","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5412","Yield","01330","Grapes","2019","2019","kg/ha","6756.6","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5412","Yield","01330","Grapes","2020","2020","kg/ha","6787.4","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5412","Yield","01330","Grapes","2021","2021","kg/ha","5657.7","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5412","Yield","01330","Grapes","2022","2022","kg/ha","5678.9","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5412","Yield","01330","Grapes","2023","2023","kg/ha","5455.3","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01330","Grapes","2000","2000","kg/ha","5600.6","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01330","Grapes","2001","2001","kg/ha","4645.1","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01330","Grapes","2002","2002","kg/ha","5003.4","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01330","Grapes","2003","2003","kg/ha","6173.7","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01330","Grapes","2004","2004","kg/ha","6034.6","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01330","Grapes","2005","2005","kg/ha","5219.9","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01330","Grapes","2006","2006","kg/ha","5809.4","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01330","Grapes","2007","2007","kg/ha","5270.5","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01330","Grapes","2008","2008","kg/ha","5366.4","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01330","Grapes","2009","2009","kg/ha","5275","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01330","Grapes","2010","2010","kg/ha","6094.8","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01330","Grapes","2011","2011","kg/ha","6031.9","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01330","Grapes","2012","2012","kg/ha","5630","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01330","Grapes","2013","2013","kg/ha","7922.1","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01330","Grapes","2014","2014","kg/ha","6683.3","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01330","Grapes","2015","2015","kg/ha","6162.4","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01330","Grapes","2016","2016","kg/ha","6526.4","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01330","Grapes","2017","2017","kg/ha","5745","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01330","Grapes","2018","2018","kg/ha","7429.6","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01330","Grapes","2019","2019","kg/ha","6132.5","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01330","Grapes","2020","2020","kg/ha","7318.1","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01330","Grapes","2021","2021","kg/ha","6549.4","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01330","Grapes","2022","2022","kg/ha","6395","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01330","Grapes","2023","2023","kg/ha","5282.3","A","Official figure",""
"QCL","Crops and livestock products","752","Sweden","5412","Yield","01330","Grapes","2018","2018","kg/ha","1200","A","Official figure",""
"QCL","Crops and livestock products","752","Sweden","5412","Yield","01330","Grapes","2019","2019","kg/ha","1400","A","Official figure",""
"QCL","Crops and livestock products","752","Sweden","5412","Yield","01330","Grapes","2020","2020","kg/ha","2000","A","Official figure",""
"QCL","Crops and livestock products","752","Sweden","5412","Yield","01330","Grapes","2021","2021","kg/ha","1444.4","A","Official figure",""
"QCL","Crops and livestock products","752","Sweden","5412","Yield","01330","Grapes","2022","2022","kg/ha","1555.6","A","Official figure",""
"QCL","Crops and livestock products","752","Sweden","5412","Yield","01330","Grapes","2023","2023","kg/ha","2583.3","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5412","Yield","01330","Grapes","2000","2000","kg/ha","10753.8","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5412","Yield","01330","Grapes","2001","2001","kg/ha","9866.2","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5412","Yield","01330","Grapes","2002","2002","kg/ha","9394.6","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5412","Yield","01330","Grapes","2003","2003","kg/ha","8238.7","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5412","Yield","01330","Grapes","2004","2004","kg/ha","9832.7","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5412","Yield","01330","Grapes","2005","2005","kg/ha","8512.7","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5412","Yield","01330","Grapes","2006","2006","kg/ha","8604","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5412","Yield","01330","Grapes","2007","2007","kg/ha","8879.7","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5412","Yield","01330","Grapes","2008","2008","kg/ha","9168.5","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5412","Yield","01330","Grapes","2009","2009","kg/ha","9514.3","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5412","Yield","01330","Grapes","2010","2010","kg/ha","8738.9","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5412","Yield","01330","Grapes","2011","2011","kg/ha","9497.2","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5412","Yield","01330","Grapes","2012","2012","kg/ha","8522.3","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5412","Yield","01330","Grapes","2013","2013","kg/ha","7141.6","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5412","Yield","01330","Grapes","2014","2014","kg/ha","7973.4","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5412","Yield","01330","Grapes","2015","2015","kg/ha","7286.3","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5412","Yield","01330","Grapes","2016","2016","kg/ha","9225.4","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5412","Yield","01330","Grapes","2017","2017","kg/ha","6805.3","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5412","Yield","01330","Grapes","2018","2018","kg/ha","9566.5","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5412","Yield","01330","Grapes","2019","2019","kg/ha","8437.2","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5412","Yield","01330","Grapes","2020","2020","kg/ha","7195.1","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5412","Yield","01330","Grapes","2021","2021","kg/ha","5283.3","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5412","Yield","01330","Grapes","2022","2022","kg/ha","8604.8","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5412","Yield","01330","Grapes","2023","2023","kg/ha","8775.7","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5412","Yield","01330","Grapes","2000","2000","kg/ha","5169","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5412","Yield","01330","Grapes","2001","2001","kg/ha","3545.9","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5412","Yield","01330","Grapes","2002","2002","kg/ha","3939.7","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5412","Yield","01330","Grapes","2003","2003","kg/ha","5905.3","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5412","Yield","01330","Grapes","2004","2004","kg/ha","4516.9","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5412","Yield","01330","Grapes","2005","2005","kg/ha","5491.3","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5412","Yield","01330","Grapes","2006","2006","kg/ha","3969.7","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5412","Yield","01330","Grapes","2007","2007","kg/ha","5052","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5412","Yield","01330","Grapes","2008","2008","kg/ha","5857.5","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5412","Yield","01330","Grapes","2009","2009","kg/ha","6601.4","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5412","Yield","01330","Grapes","2010","2010","kg/ha","6034","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5412","Yield","01330","Grapes","2011","2011","kg/ha","7552.8","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5412","Yield","01330","Grapes","2012","2012","kg/ha","6715.8","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5412","Yield","01330","Grapes","2013","2013","kg/ha","8575.7","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5412","Yield","01330","Grapes","2014","2014","kg/ha","9855.9","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5412","Yield","01330","Grapes","2015","2015","kg/ha","9240.9","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5412","Yield","01330","Grapes","2016","2016","kg/ha","8847.3","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5412","Yield","01330","Grapes","2017","2017","kg/ha","9917.9","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5412","Yield","01330","Grapes","2018","2018","kg/ha","11489.7","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5412","Yield","01330","Grapes","2019","2019","kg/ha","9273.4","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5412","Yield","01330","Grapes","2020","2020","kg/ha","7552.7","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5412","Yield","01330","Grapes","2021","2021","kg/ha","7611.5","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5412","Yield","01330","Grapes","2022","2022","kg/ha","8892.4","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5412","Yield","01330","Grapes","2023","2023","kg/ha","9310.6","A","Official figure",""
"QCL","Crops and livestock products","826","United Kingdom of Great Britain and Northern Ireland","5412","Yield","01330","Grapes","2000","2000","kg/ha","1730.5","A","Official figure",""
"QCL","Crops and livestock products","826","United Kingdom of Great Britain and Northern Ireland","5412","Yield","01330","Grapes","2001","2001","kg/ha","1809.8","A","Official figure",""
"QCL","Crops and livestock products","826","United Kingdom of Great Britain and Northern Ireland","5412","Yield","01330","Grapes","2002","2002","kg/ha","2043.6","A","Official figure",""
"QCL","Crops and livestock products","826","United Kingdom of Great Britain and Northern Ireland","5412","Yield","01330","Grapes","2003","2003","kg/ha","1587.3","A","Official figure",""
"QCL","Crops and livestock products","826","United Kingdom of Great Britain and Northern Ireland","5412","Yield","01330","Grapes","2004","2004","kg/ha","1483.2","E","Estimated value",""
"QCL","Crops and livestock products","826","United Kingdom of Great Britain and Northern Ireland","5412","Yield","01330","Grapes","2005","2005","kg/ha","1484.6","E","Estimated value",""
"QCL","Crops and livestock products","826","United Kingdom of Great Britain and Northern Ireland","5412","Yield","01330","Grapes","2006","2006","kg/ha","1430.6","E","Estimated value",""
"QCL","Crops and livestock products","826","United Kingdom of Great Britain and Northern Ireland","5412","Yield","01330","Grapes","2007","2007","kg/ha","1428.6","E","Estimated value",""
"QCL","Crops and livestock products","826","United Kingdom of Great Britain and Northern Ireland","5412","Yield","01330","Grapes","2008","2008","kg/ha","1313.7","E","Estimated value",""
"QCL","Crops and livestock products","826","United Kingdom of Great Britain and Northern Ireland","5412","Yield","01330","Grapes","2009","2009","kg/ha","1315","E","Estimated value",""
"QCL","Crops and livestock products","826","United Kingdom of Great Britain and Northern Ireland","5412","Yield","01330","Grapes","2010","2010","kg/ha","1342.5","E","Estimated value",""
"QCL","Crops and livestock products","826","United Kingdom of Great Britain and Northern Ireland","5412","Yield","01330","Grapes","2011","2011","kg/ha","1301.2","E","Estimated value",""
"QCL","Crops and livestock products","826","United Kingdom of Great Britain and Northern Ireland","5412","Yield","01330","Grapes","2012","2012","kg/ha","1259.9","E","Estimated value",""
"QCL","Crops and livestock products","826","United Kingdom of Great Britain and Northern Ireland","5412","Yield","01330","Grapes","2013","2013","kg/ha","1238.1","E","Estimated value",""
"QCL","Crops and livestock products","826","United Kingdom of Great Britain and Northern Ireland","5412","Yield","01330","Grapes","2014","2014","kg/ha","1141.7","E","Estimated value",""
"QCL","Crops and livestock products","826","United Kingdom of Great Britain and Northern Ireland","5412","Yield","01330","Grapes","2015","2015","kg/ha","1068.2","E","Estimated value",""
"QCL","Crops and livestock products","826","United Kingdom of Great Britain and Northern Ireland","5412","Yield","01330","Grapes","2016","2016","kg/ha","1152.1","E","Estimated value",""
"QCL","Crops and livestock products","826","United Kingdom of Great Britain and Northern Ireland","5412","Yield","01330","Grapes","2017","2017","kg/ha","1121.6","E","Estimated value",""
"QCL","Crops and livestock products","826","United Kingdom of Great Britain and Northern Ireland","5412","Yield","01330","Grapes","2018","2018","kg/ha","1114.7","E","Estimated value",""
"QCL","Crops and livestock products","826","United Kingdom of Great Britain and Northern Ireland","5412","Yield","01330","Grapes","2019","2019","kg/ha","1129.6","E","Estimated value",""
"QCL","Crops and livestock products","826","United Kingdom of Great Britain and Northern Ireland","5412","Yield","01330","Grapes","2020","2020","kg/ha","1122","E","Estimated value",""
"QCL","Crops and livestock products","826","United Kingdom of Great Britain and Northern Ireland","5412","Yield","01330","Grapes","2021","2021","kg/ha","1122.1","E","Estimated value",""
"QCL","Crops and livestock products","826","United Kingdom of Great Britain and Northern Ireland","5412","Yield","01330","Grapes","2022","2022","kg/ha","1124.6","E","Estimated value",""
"QCL","Crops and livestock products","826","United Kingdom of Great Britain and Northern Ireland","5412","Yield","01330","Grapes","2023","2023","kg/ha","1122.9","E","Estimated value",""
